SCHAND,SCHAND.NS,S Chand And Company Limited
SCHNEIDER,SCHNEIDER.NS,Schneider Electric Infrastructure Limited
SCI,SCI.NS,Shipping Corporation Of India Limited
SCILAL,SCILAL.NS,Shipping Corporation of India Land and Assets Limited
SCODATUBES,SCODATUBES.NS,Scoda Tubes Limited
SCPL,SCPL.NS,Sheetal Cool Products Limited
SDBL,SDBL.NS,Som Distilleries & Breweries Limited
SEAMECLTD,SEAMECLTD.NS,Seamec Limited
SECMARK,SECMARK.NS,SecMark Consultancy Limited
SECURKLOUD,SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED
SEDEMAC,SEDEMAC.NS,SEDEMAC Mechatronics Limited
SEIL,SEIL.NS,Shanti Educational Initiatives Limited
SEJALLTD,SEJALLTD.NS,Sejal Glass Limited
SELMC,SELMC.NS,SEL Manufacturing Company Limited
SEMAC,SEMAC.NS,Semac Construction Limited
SENCO,SENCO.NS,Senco Gold Limited
SENORES,SENORES.NS,Senores Pharmaceuticals Limited
SEPC,SEPC.NS,SEPC Limited
SERVOTECH,SERVOTECH.NS,Servotech Renewable Power System Limited
SESHAPAPER,SESHAPAPER.NS,Seshasayee Paper and Boards Limited
SETCO,SETCO.NS,Setco Automotive Limited
SETL,SETL.NS,Standard Engineering Technology Limited
SETUINFRA,SETUINFRA.NS,Setubandhan Infrastructure Limited
SEYAIND,SEYAIND.NS,Seya Industries Limited
SFL,SFL.NS,Sheela Foam Limited
SGFIN,SGFIN.NS,SG Finserve Limited
SGIL,SGIL.NS,Synergy Green Industries Limited
SGL,SGL.NS,STL Global Limited
SGMART,SGMART.NS,SG Mart Limited
SHADOWFAX,SHADOWFAX.NS,Shadowfax Technologies Limited
SHAH,SHAH.NS,Shah Metacorp Limited
SHAH-RE1,SHAH-RE1.NS,Shah Metacorp Ltd-RE
SHAHALLOYS,SHAHALLOYS.NS,Shah Alloys Limited
SHAILY,SHAILY.NS,Shaily Engineering Plastics Limited
SHAKTIPUMP,SHAKTIPUMP.NS,Shakti Pumps (India) Limited
SHALBY,SHALBY.NS,Shalby Limited
SHALPAINTS,SHALPAINTS.NS,Shalimar Paints Limited
SHANKARA,SHANKARA.NS,Shankara Building Products Limited
SHANTI,SHANTI.NS,Shanti Overseas (India) Limited
SHANTIGEAR,SHANTIGEAR.NS,Shanthi Gears Limited
SHANTIGOLD,SHANTIGOLD.NS,Shanti Gold International Limited
SHARDACROP,SHARDACROP.NS,Sharda Cropchem Limited
SHARDAMOTR,SHARDAMOTR.NS,Sharda Motor Industries Limited
SHARDUL,SHARDUL.NS,Shardul Securities Limited
SHAREINDIA,SHAREINDIA.NS,Share India Securities Limited
SHBAJRG,SHBAJRG.NS,Shri Bajrang Alliance Limited
SHEKHAWATI,SHEKHAWATI.NS,Shekhawati Industries Limited
SHEMAROO,SHEMAROO.NS,Shemaroo Entertainment Limited
SHILCTECH,SHILCTECH.NS,Shilchar Technologies Limited
SHILPAMED,SHILPAMED.NS,Shilpa Medicare Limited
SHINDL,SHINDL.NS,Sharat Industries Limited
SHIVALIK,SHIVALIK.NS,Shivalik Rasayan Limited
SHIVAMAUTO,SHIVAMAUTO.NS,Shivam Autotech Limited
SHIVAMILLS,SHIVAMILLS.NS,Shiva Mills Limited
SHIVATEX,SHIVATEX.NS,Shiva Texyarn Limited
SHIVAUM,SHIVAUM.NS,Shiv Aum Steels Limited
SHK,SHK.NS,S H Kelkar and Company Limited
SHOPERSTOP,SHOPERSTOP.NS,Shoppers Stop Limited
SHRADHA,SHRADHA.NS,Shradha Realty Limited
SHREDIGCEM,SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd
SHREECEM,SHREECEM.NS,SHREE CEMENT LIMITED
SHREEJISPG,SHREEJISPG.NS,Shreeji Shipping Global Limited
SHREEPUSHK,SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited
SHREERAMA,SHREERAMA.NS,Shree Rama Multi-Tech Limited
SHRENIK,SHRENIK.NS,Shrenik Limited
SHREYANIND,SHREYANIND.NS,Shreyans Industries Limited
SHRIKRISH,SHRIKRISH.NS,Shri Krishna Devcon Limited
SHRINGARMS,SHRINGARMS.NS,Shringar House of Mangalsutra Limited
SHRIPISTON,SHRIPISTON.NS,Shriram Pistons & Rings Limited
SHRIRAMFIN,SHRIRAMFIN.NS,Shriram Finance Limited
SHRIRAMPPS,SHRIRAMPPS.NS,Shriram Properties Limited
SHYAMCENT,SHYAMCENT.NS,Shyam Century Ferrous Limited
SHYAMMETL,SHYAMMETL.NS,Shyam Metalics and Energy Limited
SHYAMTEL,SHYAMTEL.NS,Shyam Telecom Limited
SICAGEN,SICAGEN.NS,Sicagen India Limited
SICALLOG,SICALLOG.NS,Sical Logistics Limited
SIEMENS,SIEMENS.NS,Siemens Limited
SIGACHI,SIGACHI.NS,Sigachi Industries Limited
SIGIND,SIGIND.NS,Signet Industries Limited
SIGMA,SIGMA.NS,Sigma Solve Limited
SIGMAADV,SIGMAADV.NS,SIGMA ADVANCED SYSTEMS LIMITED
SIGNATURE,SIGNATURE.NS,Signatureglobal (India) Limited
SIGNPOST,SIGNPOST.NS,Signpost India Limited
SIKA,SIKA.NS,Sika Interplant Systems Limited
SIKKO,SIKKO.NS,Sikko Industries Limited
SIL,SIL.NS,Standard Industries Limited
SILGO,SILGO.NS,Silgo Retail Limited
SILINV,SILINV.NS,SIL Investments Limited
SILLYMONKS,SILLYMONKS.NS,Silly Monks Entertainment Limited
SILVERTUC,SILVERTUC.NS,Silver Touch Technologies Limited
SIMBHALS,SIMBHALS.NS,Simbhaoli Sugars Limited
SIMPLEXINF,SIMPLEXINF.NS,Simplex Infrastructures Limited
SINCLAIR,SINCLAIR.NS,Sinclairs Hotels Limited
SINDHUTRAD,SINDHUTRAD.NS,Sindhu Trade Links Limited
SINGERIND,SINGERIND.NS,Singer India Limited
SINTERCOM,SINTERCOM.NS,Sintercom India Limited
SIRCA,SIRCA.NS,Sirca Paints India Limited
SIS,SIS.NS,SIS LIMITED
SITINET,SITINET.NS,Siti Networks Limited
SIYSIL,SIYSIL.NS,Siyaram Silk Mills Limited
SJS,SJS.NS,S.J.S. Enterprises Limited
SJVN,SJVN.NS,SJVN Limited
SKFINDIA,SKFINDIA.NS,SKF India Limited
SKFINDUS,SKFINDUS.NS,SKF India (Industrial) Limited
SKIPPER,SKIPPER.NS,Skipper Limited
SKMEGGPROD,SKMEGGPROD.NS,SKM Egg Products Export (India) Limited
SKYGOLD,SKYGOLD.NS,SKY GOLD AND DIAMONDS LIMITED
SMARTLINK,SMARTLINK.NS,Smartlink Holdings Limited
SMARTWORKS,SMARTWORKS.NS,Smartworks Coworking Spaces Limited
SMCGLOBAL,SMCGLOBAL.NS,SMC Global Securities Limited
SMLMAH,SMLMAH.NS,SML Mahindra Limited
SMLT,SMLT.NS,Sarthak Metals Limited
SMSPHARMA,SMSPHARMA.NS,SMS Pharmaceuticals Limited
SNOWMAN,SNOWMAN.NS,Snowman Logistics Limited
SOBHA,SOBHA.NS,Sobha Limited
SOFTTECH,SOFTTECH.NS,Softtech Engineers Limited
SOLARA,SOLARA.NS,Solara Active Pharma Sciences Limited
SOLARINDS,SOLARINDS.NS,Solar Industries India Limited
SOLARWORLD,SOLARWORLD.NS,Solarworld Energy Solutions Limited
SOLEX,SOLEX.NS,Solex Energy Limited
SOMANYCERA,SOMANYCERA.NS,Somany Ceramics Limited
SOMATEX,SOMATEX.NS,Soma Textiles & Industries Limited
SOMICONVEY,SOMICONVEY.NS,Somi Conveyor Beltings Limited
SONACOMS,SONACOMS.NS,Sona BLW Precision Forgings Limited
SONAL,SONAL.NS,Sonal Mercantile Limited
SONAMLTD,SONAMLTD.NS,SONAM LIMITED
SONATSOFTW,SONATSOFTW.NS,Sonata Software Limited
SOTL,SOTL.NS,Savita Oil Technologies Limited
SOUTHBANK,SOUTHBANK.NS,The South Indian Bank Limited
SOUTHWEST,SOUTHWEST.NS,South West Pinnacle Exploration Limited
SPAL,SPAL.NS,S. P. Apparels Limited
SPANDANA,SPANDANA.NS,Spandana Sphoorty Financial Limited
SPARC,SPARC.NS,Sun Pharma Advanced Research Company Limited
SPCENET,SPCENET.NS,Spacenet Enterprises India Limited
SPECIALITY,SPECIALITY.NS,Speciality Restaurants Limited
SPECTRUM,SPECTRUM.NS,Spectrum Electrical Industries Limited
SPENCERS,SPENCERS.NS,Spencer's Retail Limited
SPIC,SPIC.NS,Southern Petrochemicals Industries Corporation  Limited
SPLIL,SPLIL.NS,SPL Industries Limited
SPLPETRO,SPLPETRO.NS,Supreme Petrochem Limited
SPMLINFRA,SPMLINFRA.NS,SPML Infra Limited
SPORTKING,SPORTKING.NS,Sportking India Limited
SRD,SRD.NS,Shankar Lal Rampal Dye-Chem Limited
SREEL,SREEL.NS,Sreeleathers Limited
SRF,SRF.NS,SRF Limited
SRGHFL,SRGHFL.NS,SRG Housing Finance Limited
SRHHYPOLTD,SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited
SRM,SRM.NS,SRM Contractors Limited
SRTL,SRTL.NS,Shree Ram Twistex Limited
SSDL,SSDL.NS,Saraswati Saree Depot Limited
SSWL,SSWL.NS,Steel Strips Wheels Limited
STALLION,STALLION.NS,Stallion India Fluorochemicals Limited
STANLEY,STANLEY.NS,Stanley Lifestyles Limited
STAR,STAR.NS,Strides Pharma Science Limited
STARCEMENT,STARCEMENT.NS,Star Cement Limited
STARHEALTH,STARHEALTH.NS,Star Health and Allied Insurance Company Limited
STARPAPER,STARPAPER.NS,Star Paper Mills Limited
STARTECK,STARTECK.NS,Starteck Finance Limited
STCINDIA,STCINDIA.NS,The State Trading Corporation of India Limited
STEELCAS,STEELCAS.NS,Steelcast Limited
STEELCITY,STEELCITY.NS,Steel City Securities Limited
STEELXIND,STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED
STEL,STEL.NS,Stel Holdings Limited
STERTOOLS,STERTOOLS.NS,Sterling Tools Limited
STLNETWORK,STLNETWORK.NS,STL Networks Limited
STLTECH,STLTECH.NS,Sterlite Technologies Limited
STOVEKRAFT,STOVEKRAFT.NS,Stove Kraft Limited
STUDDS,STUDDS.NS,Studds Accessories Limited
STYL,STYL.NS,Seshaasai Technologies Limited
STYLAMIND,STYLAMIND.NS,Stylam Industries Limited
STYLEBAAZA,STYLEBAAZA.NS,Baazar Style Retail Limited
STYRENIX,STYRENIX.NS,Styrenix Performance Materials Limited
SUBEXLTD,SUBEXLTD.NS,Subex Limited
SUBROS,SUBROS.NS,Subros Limited
SUDARCOLOR,SUDARCOLOR.NS,Sudarshan Colorants India Limited
SUDARSCHEM,SUDARSCHEM.NS,Sudarshan Chemical Industries Limited
SUDEEPPHRM,SUDEEPPHRM.NS,Sudeep Pharma Limited
SUKHJITS,SUKHJITS.NS,Sukhjit Starch & Chemicals Limited
SULA,SULA.NS,Sula Vineyards Limited
SUMEETINDS,SUMEETINDS.NS,Sumeet Industries Limited
SUMICHEM,SUMICHEM.NS,Sumitomo Chemical India Limited
SUMIT,SUMIT.NS,Sumit Woods Limited
SUMMITSEC,SUMMITSEC.NS,Summit Securities Limited
SUNCLAY,SUNCLAY.NS,Sundaram Clayton Limited
SUNDARAM,SUNDARAM.NS,Sundaram Multi Pap Limited
SUNDARMFIN,SUNDARMFIN.NS,Sundaram Finance Limited
SUNDRMBRAK,SUNDRMBRAK.NS,Sundaram Brake Linings Limited
SUNDRMFAST,SUNDRMFAST.NS,Sundram Fasteners Limited
SUNDROP,SUNDROP.NS,Sundrop Brands Limited
SUNFLAG,SUNFLAG.NS,Sunflag Iron And Steel Company Limited
SUNPHARMA,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
SUNTECK,SUNTECK.NS,Sunteck Realty Limited
SUNTV,SUNTV.NS,Sun TV Network Limited
SUPERHOUSE,SUPERHOUSE.NS,Superhouse Limited
SUPERSPIN,SUPERSPIN.NS,Super Spinning Mills Limited
SUPRAJIT,SUPRAJIT.NS,Suprajit Engineering Limited
SUPREME,SUPREME.NS,Supreme Holdings & Hospitality (India) Limited
SUPREMEENG,SUPREMEENG.NS,Supreme Engineering Limited
SUPREMEIND,SUPREMEIND.NS,Supreme Industries Limited
SUPREMEINF,SUPREMEINF.NS,Supreme Infrastructure India Limited
SUPRIYA,SUPRIYA.NS,Supriya Lifescience Limited
SURAJEST,SURAJEST.NS,Suraj Estate Developers Limited
SURAJLTD,SURAJLTD.NS,Suraj Limited
SURAKSHA,SURAKSHA.NS,Suraksha Diagnostic Limited
SURANASOL,SURANASOL.NS,Surana Solar Limited
SURANAT&P,SURANAT&P.NS,Surana Telecom and Power Limited
SURYALA,SURYALA.NS,Suryalata Spinning Mills Limited
SURYALAXMI,SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited
SURYAROSNI,SURYAROSNI.NS,Surya Roshni Limited
SURYODAY,SURYODAY.NS,Suryoday Small Finance Bank Limited
SUTLEJTEX,SUTLEJTEX.NS,Sutlej Textiles and Industries Limited
SUVEN,SUVEN.NS,Suven Life Sciences Limited
SUVIDHAA,SUVIDHAA.NS,Suvidhaa Infoserve Limited
SUYOG,SUYOG.NS,Suyog Telematics Limited
SUZLON,SUZLON.NS,Suzlon Energy Limited
SVLL,SVLL.NS,Shree Vasu Logistics Limited
SVPGLOB,SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED
SWANCORP,SWANCORP.NS,SWAN CORP LIMITED
SWANDEF,SWANDEF.NS,Swan Defence and Heavy Industries Limited
SWARAJENG,SWARAJENG.NS,Swaraj Engines Limited
SWELECTES,SWELECTES.NS,Swelect Energy Systems Limited
SWIGGY,SWIGGY.NS,Swiggy Limited
SWSOLAR,SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited
SYMPHONY,SYMPHONY.NS,Symphony Limited
SYNCOMF,SYNCOMF.NS,Syncom Formulations (India) Limited
SYNGENE,SYNGENE.NS,Syngene International Limited
SYRMA,SYRMA.NS,Syrma SGS Technology Limited
SYSTMTXC,SYSTMTXC.NS,Systematix Corporate Services Limited
TAALTECH,TAALTECH.NS,Taal Tech Limited
TAINWALCHM,TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited
TAJGVK,TAJGVK.NS,Taj GVK Hotels & Resorts Limited
TAKE,TAKE.NS,Take Solutions Limited
TALBROAUTO,TALBROAUTO.NS,Talbros Automotive Components Limited
TAMBOLIIN,TAMBOLIIN.NS,Tamboli Industries Limited
TANLA,TANLA.NS,Tanla Platforms Limited
TARACHAND,TARACHAND.NS,Tara Chand InfraLogistic Solutions Limited
TARAPUR,TARAPUR.NS,Tarapur Transformers Limited
TARC,TARC.NS,TARC Limited
TARIL,TARIL.NS,Transformers And Rectifiers (India) Limited
TARMAT,TARMAT.NS,Tarmat Limited
TARSONS,TARSONS.NS,Tarsons Products Limited
TASTYBITE,TASTYBITE.NS,Tasty Bite Eatables Limited
TATACAP,TATACAP.NS,Tata Capital Limited
TATACHEM,TATACHEM.NS,Tata Chemicals Limited
TATACOMM,TATACOMM.NS,Tata Communications Limited
TATACONSUM,TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED
TATAELXSI,TATAELXSI.NS,Tata Elxsi Limited
TATAINVEST,TATAINVEST.NS,Tata Investment Corporation Limited
TATAPOWER,TATAPOWER.NS,Tata Power Company Limited
TATASTEEL,TATASTEEL.NS,Tata Steel Limited
TATATECH,TATATECH.NS,Tata Technologies Limited
TATVA,TATVA.NS,Tatva Chintan Pharma Chem Limited
TBOTEK,TBOTEK.NS,TBO Tek Limited
TBZ,TBZ.NS,Tribhovandas Bhimji Zaveri Limited
TCC,TCC.NS,TCC Concept Limited
TCI,TCI.NS,Transport Corporation of India Limited
TCIEXP,TCIEXP.NS,TCI Express Limited
TCIFINANCE,TCIFINANCE.NS,TCI Finance Limited
TCPLPACK,TCPLPACK.NS,TCPL Packaging Limited
TCS,TCS.NS,Tata Consultancy Services Limited
TDPOWERSYS,TDPOWERSYS.NS,TD Power Systems Limited
TEAMGTY,TEAMGTY.NS,Team India Guaranty Limited
TEAMLEASE,TEAMLEASE.NS,Teamlease Services Limited
TECHM,TECHM.NS,Tech Mahindra Limited
TECHNOE,TECHNOE.NS,Techno Electric & Engineering Company Limited
TECHNVISN,TECHNVISN.NS,TechNVision Ventures Limited
TECILCHEM,TECILCHEM.NS,TECIL Chemicals and Hydro Power Limited
TEGA,TEGA.NS,Tega Industries Limited
TEJASNET,TEJASNET.NS,Tejas Networks Limited
TEMBO,TEMBO.NS,Tembo Global Industries Limited
TENNIND,TENNIND.NS,Tenneco Clean Air India Limited
TERASOFT,TERASOFT.NS,Tera Software Limited
TEXINFRA,TEXINFRA.NS,Texmaco Infrastructure & Holdings Limited
TEXMOPIPES,TEXMOPIPES.NS,Texmo Pipes and Products Limited
TEXRAIL,TEXRAIL.NS,Texmaco Rail & Engineering Limited
TFCILTD,TFCILTD.NS,Tourism Finance Corporation of India Limited
TFL,TFL.NS,Transwarranty Finance Limited
TGBHOTELS,TGBHOTELS.NS,TGB Banquets And Hotels Limited
THACKER,THACKER.NS,Thacker & Company Limited
THAKDEV,THAKDEV.NS,Thakkers Developers Limited
THANGAMAYL,THANGAMAYL.NS,Thangamayil Jewellery Limited
THEINVEST,THEINVEST.NS,The Investment Trust Of India Limited
THEJO,THEJO.NS,Thejo Engineering Limited
THELEELA,THELEELA.NS,Leela Palaces Hotels & Resorts Limited
THEMISMED,THEMISMED.NS,Themis Medicare Limited
THERMAX,THERMAX.NS,Thermax Limited
THOMASCOOK,THOMASCOOK.NS,Thomas Cook  (India)  Limited
THOMASCOTT,THOMASCOTT.NS,Thomas Scott (India) Limited
THYROCARE,THYROCARE.NS,Thyrocare Technologies Limited
TI,TI.NS,Tilaknagar Industries Limited
TICL,TICL.NS,Twamev Construction and Infrastructure Limited
TIGERLOGS,TIGERLOGS.NS,Tiger Logistics (India) Limited
TIIL,TIIL.NS,Technocraft Industries (India) Limited
TIINDIA,TIINDIA.NS,Tube Investments of India Limited
TIJARIA,TIJARIA.NS,Tijaria Polypipes Limited
TIL,TIL.NS,TIL Limited
TIMETECHNO,TIMETECHNO.NS,Time Technoplast Limited
TIMEX,TIMEX.NS,Timex Group India Limited
TIMKEN,TIMKEN.NS,Timken India Limited
TINNARUBR,TINNARUBR.NS,Tinna Rubber and Infrastructure Limited
TIPSFILMS,TIPSFILMS.NS,Tips Films Limited
TIPSMUSIC,TIPSMUSIC.NS,Tips Music Limited
TIRUMALCHM,TIRUMALCHM.NS,Thirumalai Chemicals Limited
TIRUPATIFL,TIRUPATIFL.NS,Tirupati Forge Limited
TITAGARH,TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED
TITAN,TITAN.NS,Titan Company Limited
TMB,TMB.NS,Tamilnad Mercantile Bank Limited
TMCV,TMCV.NS,Tata Motors Limited
TMPV,TMPV.NS,Tata Motors Passenger Vehicles Limited
TNPETRO,TNPETRO.NS,Tamilnadu PetroProducts Limited
TNPL,TNPL.NS,Tamil Nadu Newsprint & Papers Limited
TNTELE,TNTELE.NS,Tamilnadu Telecommunication Limited
TOKYOPLAST,TOKYOPLAST.NS,Tokyo Plast International Limited
TOLINS,TOLINS.NS,Tolins Tyres Limited
TORNTPHARM,TORNTPHARM.NS,Torrent Pharmaceuticals Limited
TORNTPOWER,TORNTPOWER.NS,Torrent Power Limited
TOTAL,TOTAL.NS,Total Transport Systems Limited
TOUCHWOOD,TOUCHWOOD.NS,Touchwood Entertainment Limited
TPHQ,TPHQ.NS,Teamo Productions HQ Limited
TPLPLASTEH,TPLPLASTEH.NS,TPL Plastech Limited
TRACXN,TRACXN.NS,Tracxn Technologies Limited
TRANSPEK,TRANSPEK.NS,Transpek Industry Limited
TRANSRAILL,TRANSRAILL.NS,Transrail Lighting Limited
TRANSWORLD,TRANSWORLD.NS,TRANSWORLD SHIPPING LINES LIMITED
TRAVELFOOD,TRAVELFOOD.NS,Travel Food Services Limited
TREEHOUSE,TREEHOUSE.NS,Tree House Education & Accessories Limited
TREJHARA,TREJHARA.NS,TREJHARA SOLUTIONS LIMITED
TREL,TREL.NS,Transindia Real Estate Limited
TRENT,TRENT.NS,Trent Limited
TRF,TRF.NS,TRF Limited
TRIDENT,TRIDENT.NS,Trident Limited
TRIGYN,TRIGYN.NS,Trigyn Technologies Limited
TRITURBINE,TRITURBINE.NS,Triveni Turbine Limited
TRIVENI,TRIVENI.NS,Triveni Engineering & Industries Limited
TRU,TRU.NS,TruCap Finance Limited
TRUALT,TRUALT.NS,TruAlt Bioenergy Limited
TSFINV,TSFINV.NS,TSF INVESTMENTS LIMITED
TTKHLTCARE,TTKHLTCARE.NS,TTK Healthcare Limited
TTKPRESTIG,TTKPRESTIG.NS,TTK Prestige Limited
TTL,TTL.NS,T T Limited
TTML,TTML.NS,Tata Teleservices (Maharashtra) Limited
TVSELECT,TVSELECT.NS,TVS Electronics Limited
TVSHLTD,TVSHLTD.NS,TVS Holdings Limited
TVSMOTOR,TVSMOTOR.NS,TVS Motor Company Limited
TVSSCS,TVSSCS.NS,TVS Supply Chain Solutions Limited
TVSSRICHAK,TVSSRICHAK.NS,TVS Srichakra Limited
TVTODAY,TVTODAY.NS,TV Today Network Limited
TVVISION,TVVISION.NS,TV Vision Limited
UBL,UBL.NS,United Breweries Limited
UCAL,UCAL.NS,UCAL LIMITED
UCOBANK,UCOBANK.NS,UCO Bank
UDS,UDS.NS,Updater Services Limited
UEL,UEL.NS,Ujaas Energy Limited
UFBL,UFBL.NS,United Foodbrands Limited
UFLEX,UFLEX.NS,UFLEX Limited
UFO,UFO.NS,UFO Moviez India Limited
UGARSUGAR,UGARSUGAR.NS,The Ugar Sugar Works Limited
UGROCAP,UGROCAP.NS,Ugro Capital Limited
UJJIVANSFB,UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited
ULTRACEMCO,ULTRACEMCO.NS,UltraTech Cement Limited
ULTRAMAR,ULTRAMAR.NS,Ultramarine & Pigments Limited
UMAEXPORTS,UMAEXPORTS.NS,Uma Exports Limited
UMESLTD,UMESLTD.NS,Usha Martin Education & Solutions Limited
UMIYA-MRO,UMIYA-MRO.NS,UMIYA BUILDCON LIMITED
UNICHEMLAB,UNICHEMLAB.NS,Unichem Laboratories Limited
UNIDT,UNIDT.NS,United Drilling Tools Limited
UNIECOM,UNIECOM.NS,Unicommerce Esolutions Limited
UNIENTER,UNIENTER.NS,Uniphos Enterprises Limited
UNIINFO,UNIINFO.NS,Uniinfo Telecom Services Limited
UNIMECH,UNIMECH.NS,Unimech Aerospace and Manufacturing Limited
UNIONBANK,UNIONBANK.NS,Union Bank of India
UNIPARTS,UNIPARTS.NS,Uniparts India Limited
UNITDSPR,UNITDSPR.NS,United Spirits Limited
UNITECH,UNITECH.NS,Unitech Limited
UNITEDPOLY,UNITEDPOLY.NS,United Polyfab Gujarat Limited
UNITEDTEA,UNITEDTEA.NS,The United Nilgiri Tea Estates Company Limited
UNIVASTU,UNIVASTU.NS,Univastu India Limited
UNIVCABLES,UNIVCABLES.NS,Universal Cables Limited
UNIVPHOTO,UNIVPHOTO.NS,Universus Photo Imagings Limited
UNOMINDA,UNOMINDA.NS,UNO Minda Limited
UPL,UPL.NS,UPL Limited
URAVIDEF,URAVIDEF.NS,Uravi Defence and Technology Limited
URBANCO,URBANCO.NS,Urban Company Limited
URJA,URJA.NS,Urja Global Limited
USHAMART,USHAMART.NS,Usha Martin Limited
USK,USK.NS,Udayshivakumar Infra Limited
UTIAMC,UTIAMC.NS,UTI Asset Management Company Limited
UTKARSHBNK,UTKARSHBNK.NS,Utkarsh Small Finance Bank Limited
UTLSOLAR,UTLSOLAR.NS,Fujiyama Power Systems Limited
UTTAMSUGAR,UTTAMSUGAR.NS,Uttam Sugar Mills Limited
UYFINCORP,UYFINCORP.NS,U. Y. Fincorp Limited
V2RETAIL,V2RETAIL.NS,V2 Retail Limited
VADILALIND,VADILALIND.NS,Vadilal Industries Limited
VAIBHAVGBL,VAIBHAVGBL.NS,Vaibhav Global Limited
VAISHALI,VAISHALI.NS,Vaishali Pharma Limited
VAKRANGEE,VAKRANGEE.NS,Vakrangee Limited
VALIANTLAB,VALIANTLAB.NS,Valiant Laboratories Limited
VALIANTORG,VALIANTORG.NS,Valiant Organics Limited
VAML,VAML.NS,Vedanta Aluminium Metal Limited
VARDHACRLC,VARDHACRLC.NS,Vardhman Acrylics Limited
VARDMNPOLY,VARDMNPOLY.NS,Vardhman Polytex Limited
VARROC,VARROC.NS,Varroc Engineering Limited
VASCONEQ,VASCONEQ.NS,Vascon Engineers Limited
VASWANI,VASWANI.NS,Vaswani Industries Limited
VBL,VBL.NS,Varun Beverages Limited
VCL,VCL.NS,Vaxtex Cotfab Limited
VEDL,VEDL.NS,Vedanta Limited
VEDPOWER,VEDPOWER.NS,Vedanta Power Limited
VEEDOL,VEEDOL.NS,Veedol Corporation Limited
VELJAN,VELJAN.NS,Veljan Denison Limited
VENKEYS,VENKEYS.NS,Venky's (India) Limited
VENTIVE,VENTIVE.NS,Ventive Hospitality Limited
VENUSPIPES,VENUSPIPES.NS,Venus Pipes & Tubes Limited
VENUSREM,VENUSREM.NS,Venus Remedies Limited
VERANDA,VERANDA.NS,Veranda Learning Solutions Limited
VERTOZ,VERTOZ.NS,Vertoz Limited
VESUVIUS,VESUVIUS.NS,Vesuvius India Limited
VETO,VETO.NS,Veto Switchgears And Cables Limited
VGL,VGL.NS,VARVEE GLOBAL LIMITED
VGUARD,VGUARD.NS,V-Guard Industries Limited
VHL,VHL.NS,Vardhman Holdings Limited
VHLTD,VHLTD.NS,Viceroy Hotels Limited
VIDHIING,VIDHIING.NS,Vidhi Specialty Food Ingredients Limited
VIDYAWIRES,VIDYAWIRES.NS,Vidya Wires Limited
VIJAYA,VIJAYA.NS,Vijaya Diagnostic Centre Limited
VIJIFIN,VIJIFIN.NS,Viji Finance Limited
VIKASECO,VIKASECO.NS,Vikas EcoTech Limited
VIKASLIFE,VIKASLIFE.NS,Vikas Lifecare Limited
VIKRAMSOLR,VIKRAMSOLR.NS,Vikram Solar Limited
VIKRAN,VIKRAN.NS,Vikran Engineering Limited
VIMTALABS,VIMTALABS.NS,Vimta Labs Limited
VINATIORGA,VINATIORGA.NS,Vinati Organics Limited
VINCOFE,VINCOFE.NS,Vintage Coffee And Beverages Limited
VINDHYATEL,VINDHYATEL.NS,Vindhya Telelinks Limited
VINEETLAB,VINEETLAB.NS,Vineet Laboratories Limited
VINNY,VINNY.NS,Vinny Overseas Limited
VINYLINDIA,VINYLINDIA.NS,Vinyl Chemicals (India) Limited
VIPCLOTHNG,VIPCLOTHNG.NS,VIP Clothing Limited
VIPIND,VIPIND.NS,VIP Industries Limited
VIPULLTD,VIPULLTD.NS,Vipul Limited
VIRINCHI,VIRINCHI.NS,Virinchi Limited
VISACHROME,VISACHROME.NS,VISA Chrome Limited
VISAKAIND,VISAKAIND.NS,Visaka Industries Limited
VISHNU,VISHNU.NS,Vishnu Chemicals Limited
VISHWARAJ,VISHWARAJ.NS,Vishwaraj Sugar Industries Limited
VISL,VISL.NS,Vedanta Iron and Steel Limited
VITAL,VITAL.NS,Vital Chemtech Limited
VIVIANA,VIVIANA.NS,Viviana Power Tech Limited
VIVIDHA,VIVIDHA.NS,Visagar Polytex Limited
VIVIMEDLAB,VIVIMEDLAB.NS,Vivimed Labs Limited
VIYASH,VIYASH.NS,Viyash Scientific Limited
VLEGOV,VLEGOV.NS,VL E-Governance & IT Solutions Limited
VLSFINANCE,VLSFINANCE.NS,VLS Finance Limited
VMART,VMART.NS,V-Mart Retail Limited
VMM,VMM.NS,Vishal Mega Mart Limited
VMSTMT,VMSTMT.NS,VMS TMT Limited
VOGL,VOGL.NS,Vedanta Oil and Gas Limited
